StartTime: 2020-01-03 12:55:25.884
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	14:49:13.362	-1.0786	0.2412	-0.1265	-10.1929	7.4463	-0.8545	126.6064	76.8384	13.9362	39.8036 
0x50	14:49:13.411	-1.0767	0.2568	-0.1460	-7.4463	7.8735	5.8594	126.6888	76.3275	14.5514	39.8007 
0x50	14:49:13.462	-1.0586	0.2461	-0.1436	3.6621	0.5493	-12.5122	127.6062	76.4374	15.6171	39.7919 
0x50	14:49:13.509	-1.0586	0.2314	-0.1455	-2.3804	-1.5869	-15.0146	129.0289	77.0526	17.3419	39.7948 
0x50	14:49:13.558	-1.0737	0.2051	-0.1318	-3.3569	-9.2163	-13.2446	129.5343	77.8381	18.1824	39.7919 
0x50	14:49:13.607	-1.0908	0.2280	-0.1304	-5.3101	-20.9351	-14.4653	127.3975	79.0137	16.4410	39.7919 
0x50	14:49:13.657	-1.0835	0.2021	-0.0918	-23.2544	-52.3071	-32.1045	120.6409	81.5186	10.7172	39.7801 
0x50	14:49:13.705	-1.1162	0.1748	-0.0405	-20.0806	-70.4346	-25.3296	100.3162	84.1553	-8.7122	39.8036 
0x50	14:49:13.753	-1.0444	0.1177	0.0161	-24.1699	-101.8066	-66.7725	43.8409	86.8909	-64.1602	39.7801 
0x50	14:49:13.802	-1.0488	0.1016	0.1035	-8.4229	-129.7607	-51.4526	-19.4073	81.9525	-128.3368	39.7684 
0x50	14:49:13.856	-1.0479	0.0439	0.2832	21.6675	-178.7109	-44.3115	-13.5516	72.7789	-123.9093	39.7831 
0x50	14:49:13.900	-0.9312	0.0078	0.4287	41.0767	-215.3931	-73.3643	-13.9911	61.4685	-126.8811	39.7801 
0x50	14:49:13.949	-0.8730	-0.0640	0.5889	-43.5791	-186.2793	-22.2778	-14.4031	52.0313	-125.5627	39.7801 
0x50	14:49:13.998	-0.8335	-0.0239	0.7041	-40.6494	-156.4941	-20.1416	-14.9908	44.2804	-124.0192	39.7801 
0x50	14:49:14.047	-0.6938	-0.1250	0.8018	-25.2075	-142.4561	-5.0659	-14.4910	36.6943	-122.5305	39.7978 
0x50	14:49:14.095	-0.5801	-0.1040	0.8906	-9.3384	-147.5220	-54.3213	-15.3094	28.9105	-123.4479	39.7684 
0x50	14:49:14.144	-0.5034	-0.1167	0.8613	15.0757	-116.0889	-8.9722	-14.3701	22.8021	-122.2449	39.7772 
0x50	14:49:14.193	-0.3320	-0.1377	1.0347	5.2490	-133.3618	-50.5371	-14.2767	15.7159	-123.0963	39.7801 
0x50	14:49:14.305	-0.2881	-0.1128	0.9072	7.6904	-132.3242	-52.1851	-14.2548	8.2178	-123.0853	39.7742 
0x50	14:49:14.339	-0.0903	-0.1450	0.9766	29.2358	-104.7363	-42.6636	-12.8979	2.0764	-124.5300	39.7684 
0x50	14:49:14.388	0.0200	-0.0571	1.0225	56.4575	-114.5020	7.3853	-10.2338	-2.3895	-123.0908	39.7684 
0x50	14:49:14.437	0.0327	-0.0889	0.9492	49.3774	-134.5825	24.9023	-7.5916	-9.5087	-121.0199	39.7654 
0x50	14:49:14.485	0.0166	0.0254	0.9546	74.3408	-44.0674	27.2217	-3.9771	-11.8597	-118.5095	39.7654 
0x50	14:49:14.534	0.1733	0.0176	1.0142	56.0303	-28.5034	1.2207	-0.2142	-13.2660	-118.4930	39.7684 
0x50	14:49:14.583	0.1060	0.0620	0.9087	20.9351	-14.6484	-3.8452	-0.1758	-13.6560	-117.6581	39.7566 
0x50	14:49:14.632	0.1582	0.0991	1.0181	25.2075	3.6621	-40.2222	1.9775	-13.5461	-119.6027	39.7654 
0x50	14:49:14.681	0.1626	0.0991	0.9644	41.5649	39.1235	-60.3638	4.6252	-11.9696	-122.6019	39.7684 
0x50	14:49:14.714	0.1226	0.1465	0.9556	-14.4043	21.4844	-9.6436	4.8285	-10.3381	-124.1565	39.7536 
0x50	14:49:14.764	0.1104	0.1460	0.9463	16.7847	38.3911	-43.7012	6.3995	-8.3551	-126.6559	39.7566 
0x50	14:49:14.812	0.0591	0.2085	1.0386	-16.0522	31.7993	16.7236	6.0590	-6.4819	-126.2384	39.7448 
0x50	14:49:14.880	0.0732	0.1748	1.0132	-1.4648	14.6484	15.1978	6.0260	-5.6580	-125.4419	39.7625 
0x50	14:49:14.910	0.0742	0.1440	1.0376	21.4233	14.4043	-66.7114	6.7786	-4.6857	-127.3425	39.7448 
0x50	14:49:14.958	0.0781	0.1709	1.0444	-30.7007	0.6714	20.2026	5.2350	-4.7516	-126.3318	39.7478 
0x50	14:49:15.007	0.0156	0.1396	1.0273	-11.1084	16.0522	38.2080	4.5209	-4.0869	-124.5190	39.7448 
