StartTime: 2020-01-03 15:57:22.479
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	16:14:28.163	0.4717	-0.0708	0.8228	4.0283	11.5967	1.3428	-3.3673	-31.2177	81.2878	38.5977 
0x50	16:14:28.212	0.4570	-0.0522	0.8193	5.3711	24.2920	7.8735	-3.2574	-30.0806	81.5405	38.5918 
0x50	16:14:28.244	0.4341	-0.0620	0.8511	3.5400	28.4424	7.8735	-3.2794	-28.5974	81.8976	38.5918 
0x50	16:14:28.294	0.4077	-0.0693	0.8618	10.0098	39.1846	17.1509	-3.2135	-26.6418	82.7435	38.5977 
0x50	16:14:28.343	0.3765	-0.0723	0.8765	3.4790	40.5273	14.2212	-3.3563	-24.5380	83.4082	38.5860 
0x50	16:14:28.397	0.3486	-0.0918	0.9072	1.3428	52.6123	12.2070	-3.4607	-21.8848	83.9520	38.6065 
0x50	16:14:28.440	0.3208	-0.0811	0.9243	-4.2725	37.7197	5.3101	-3.7573	-19.9622	84.1113	38.6036 
0x50	16:14:28.489	0.2817	-0.0771	0.9434	2.3804	31.5552	9.5825	-3.8562	-18.1055	84.4574	38.5918 
0x50	16:14:28.538	0.2749	-0.0806	0.9478	-0.4272	21.6064	6.5308	-3.9771	-16.9849	84.7211	38.5918 
0x50	16:14:28.587	0.2339	-0.0933	0.9551	2.3193	28.5645	9.5825	-3.9111	-15.4852	85.0562	38.5889 
0x50	16:14:28.635	0.2212	-0.0830	0.9424	-0.2441	24.8413	5.1880	-3.9935	-14.1998	85.2374	38.5918 
0x50	16:14:28.684	0.2031	-0.0918	0.9741	1.3428	38.5742	4.0894	-3.9716	-12.5134	85.3528	38.5948 
0x50	16:14:28.736	0.1709	-0.0879	0.9824	-4.3335	18.3105	0.9155	-4.2023	-11.5521	85.3308	38.5948 
0x50	16:14:28.782	0.1704	-0.0850	0.9692	1.5869	13.4277	-4.0894	-4.1968	-10.9369	85.2045	38.5918 
0x50	16:14:28.831	0.1499	-0.0830	0.9746	-0.7324	11.4136	-3.1128	-4.2078	-10.3436	85.0067	38.6065 
0x50	16:14:28.880	0.1470	-0.0898	0.9805	3.0518	16.8457	1.4648	-4.1309	-9.5416	85.0507	38.5977 
0x50	16:14:28.928	0.1235	-0.0894	0.9746	1.5869	21.6064	1.7090	-4.0759	-8.4265	85.0616	38.6007 
0x50	16:14:28.978	0.1084	-0.0830	0.9810	0.7935	24.2310	-0.2441	-4.0594	-7.2455	84.9408	38.5889 
0x50	16:14:29.028	0.0933	-0.0864	0.9995	0.0000	22.8271	-2.6245	-4.0485	-6.0974	84.7266	38.6095 
0x50	16:14:29.076	0.0566	-0.0688	0.9829	5.7373	23.3765	4.4556	-3.8177	-4.9274	84.8254	38.5977 
0x50	16:14:29.124	0.0596	-0.0986	1.0044	-0.4272	27.3438	-5.2490	-3.8507	-3.5706	84.4739	38.6065 
0x50	16:14:29.173	0.0239	-0.0698	0.9907	1.3428	27.2827	0.0000	-3.8123	-2.3016	84.2322	38.5977 
0x50	16:14:29.222	0.0127	-0.0874	1.0049	-0.8545	34.1797	3.4790	-3.8782	-0.5768	84.2926	38.6007 
0x50	16:14:29.271	-0.0356	-0.0796	0.9971	6.1646	38.3301	1.4648	-3.5706	1.3458	84.2596	38.5977 
0x50	16:14:29.321	-0.0576	-0.0684	1.0107	-0.3052	28.0151	-1.5259	-3.5925	2.7521	84.0948	38.6007 
0x50	16:14:29.425	-0.0996	-0.0752	1.0156	3.5400	42.9688	-0.2441	-3.3948	5.0427	83.9630	38.6095 
0x50	16:14:29.466	-0.1265	-0.0649	1.0171	0.8545	23.7427	-1.7700	-3.3673	6.2457	83.8037	38.6124 
0x50	16:14:29.514	-0.1436	-0.0747	1.0205	3.0518	31.1890	-2.7466	-3.2574	7.7399	83.5565	38.6007 
0x50	16:14:29.564	-0.1743	-0.0547	1.0068	5.0659	39.9780	-0.2441	-3.0212	9.7449	83.4302	38.6183 
0x50	16:14:29.612	-0.2051	-0.0469	0.9858	0.9155	28.6865	1.9531	-2.9608	11.3708	83.4467	38.6065 
0x50	16:14:29.661	-0.2207	-0.0625	1.0005	9.1553	24.1089	4.9438	-2.4884	12.5903	83.6389	38.6065 
0x50	16:14:29.711	-0.2505	-0.0493	0.9858	-1.0986	17.1509	-3.4180	-2.5433	13.5736	83.5510	38.6007 
0x50	16:14:29.759	-0.2578	-0.0586	1.0029	-3.9063	16.9678	-6.8970	-2.8455	14.4086	83.1555	38.5977 
0x50	16:14:29.808	-0.2705	-0.0547	0.9971	1.5869	1.8311	-1.2817	-2.8400	14.5404	83.0621	38.5977 
0x50	16:14:29.841	-0.2788	-0.0454	1.0093	2.5635	9.7656	-5.6152	-2.7905	15.0238	82.7435	38.6095 
0x50	16:14:29.890	-0.2808	-0.0728	0.9956	0.8545	11.4136	3.0518	-2.6697	15.5951	82.9303	38.6007 
0x50	16:14:29.939	-0.2959	-0.0317	0.9902	-0.9155	13.8550	3.2349	-2.6587	16.3037	83.0621	38.6036 
0x50	16:14:29.988	-0.2979	-0.0537	0.9673	2.3193	11.9629	5.7373	-2.4829	17.0398	83.2654	38.6065 
0x50	16:14:30.037	-0.3252	-0.0493	1.0010	-3.1738	21.5454	6.4697	-2.5598	18.1329	83.5565	38.6154 
0x50	16:14:30.086	-0.3301	-0.0688	0.9756	-12.0239	25.2075	5.6152	-2.9498	19.2206	83.8257	38.6036 
0x50	16:14:30.134	-0.3667	-0.0693	0.9951	-18.9819	26.2451	-8.2397	-4.0759	20.5115	83.3093	38.6124 
0x50	16:14:30.184	-0.3745	-0.0693	0.9717	1.0376	31.7383	16.8457	-3.9661	22.0111	83.8696	38.6007 
0x50	16:14:30.232	-0.3882	-0.0815	0.9590	4.2725	17.8223	16.3574	-3.5046	23.1427	84.7485	38.5977 
0x50	16:14:30.281	-0.4150	-0.0522	0.9355	8.3008	8.3008	9.8267	-2.9938	23.5931	85.2264	38.6036 
0x50	16:14:30.330	-0.4404	-0.0811	0.9873	-9.7656	23.6206	-4.6997	-3.2849	24.5215	85.1385	38.5918 
0x50	16:14:30.379	-0.4492	-0.0649	0.9580	-7.3853	29.4189	4.3945	-3.8617	25.9222	85.0122	38.6095 
0x50	16:14:30.428	-0.4536	-0.0801	0.9502	-5.8594	12.4512	1.2817	-4.0759	26.7133	85.0946	38.6007 
0x50	16:14:30.477	-0.4624	-0.0884	0.9028	-6.2256	18.4937	4.5166	-4.4495	27.5372	85.2319	38.6095 
0x50	16:14:30.526	-0.4756	-0.0991	0.9268	-11.1084	17.7002	0.4883	-4.9109	28.4381	85.2924	38.6065 
0x50	16:14:30.575	-0.4771	-0.1147	0.9209	-6.7749	18.2495	6.0425	-5.4163	29.3774	85.3748	38.5977 
0x50	16:14:30.623	-0.5200	-0.0952	0.9312	-1.8311	3.2959	4.4556	-5.4382	29.6191	85.5450	38.6124 
0x50	16:14:30.672	-0.5083	-0.1230	0.9097	-7.2021	17.7002	6.1646	-5.5975	30.5310	85.8636	38.6036 
0x50	16:14:30.721	-0.5464	-0.0972	0.9258	-11.5356	16.6016	0.3052	-6.2238	31.2396	85.7648	38.5977 
0x50	16:14:30.769	-0.5361	-0.1157	0.9189	-16.1743	12.1460	1.7700	-7.2235	31.8549	85.6714	38.6124 
0x50	16:14:30.819	-0.5591	-0.1343	0.8989	-9.2163	9.2773	-0.6714	-7.6080	32.2833	85.6659	38.6095 
0x50	16:14:30.867	-0.5542	-0.1177	0.8867	-3.4790	15.1978	3.9673	-8.2288	33.0029	85.5176	38.6036 
0x50	16:14:30.916	-0.5776	-0.1479	0.8901	-5.9814	12.6953	4.6997	-8.3002	33.6896	85.7318	38.6065 
0x50	16:14:31.014	-0.5723	-0.1416	0.8716	0.8545	6.1646	4.1504	-8.5034	34.0961	85.7593	38.6095 
0x50	16:14:31.063	-0.5811	-0.1597	0.8887	-5.3711	10.9253	1.7090	-8.6462	34.5026	85.7538	38.6183 
0x50	16:14:31.111	-0.5830	-0.1611	0.8633	-13.8550	20.4468	0.9766	-9.4427	35.4858	85.6219	38.6213 
0x50	16:14:31.161	-0.6011	-0.1514	0.8589	-11.1084	28.0762	-0.6104	-10.3381	36.7603	85.2100	38.6183 
0x50	16:14:31.209	-0.6416	-0.1851	0.8467	-4.3335	30.6396	1.5869	-10.7391	38.2544	84.9573	38.6007 
0x50	16:14:31.258	-0.6489	-0.1733	0.8477	-10.3760	20.3247	-0.3052	-11.5356	39.1498	84.6826	38.6036 
0x50	16:14:31.307	-0.6592	-0.1899	0.8159	-2.8076	19.8975	3.4790	-11.7279	40.1221	84.6442	38.6095 
0x50	16:14:31.355	-0.6436	-0.1851	0.7959	-4.0283	15.6250	0.4883	-12.1729	40.4791	84.2816	38.6124 
0x50	16:14:31.404	-0.6987	-0.1992	0.8203	-2.4414	24.7192	9.6436	-12.1454	41.7535	84.5618	38.6095 
0x50	16:14:31.438	-0.6885	-0.1919	0.7847	-15.2588	27.2827	0.9155	-13.1177	42.7203	84.2322	38.6036 
0x50	16:14:31.487	-0.7085	-0.2065	0.7993	-17.2119	20.6299	1.2817	-14.1559	43.6816	83.9905	38.6124 
0x50	16:14:31.536	-0.7080	-0.1768	0.7607	-12.2070	33.3252	13.0615	-14.6173	45.5383	84.0070	38.6095 
0x50	16:14:31.585	-0.7373	-0.1904	0.7549	5.6152	13.6108	20.0806	-13.5187	46.3953	85.1605	38.6124 
0x50	16:14:31.635	-0.7671	-0.1831	0.7407	-2.0752	12.7563	7.8125	-13.1726	47.4170	85.6549	38.6124 
0x50	16:14:31.683	-0.7754	-0.1836	0.7441	-3.4790	0.7935	5.6152	-13.0737	47.4774	86.0449	38.6065 
0x50	16:14:31.733	-0.7993	-0.1606	0.7266	4.0283	16.7236	5.7373	-13.2550	48.5596	85.8142	38.6065 
0x50	16:14:31.780	-0.7769	-0.2065	0.7241	9.2163	20.2637	0.9155	-13.0627	49.4879	85.5341	38.6065 
0x50	16:14:31.829	-0.8037	-0.1626	0.6953	3.9063	27.8931	-5.2490	-13.9417	51.0809	84.2267	38.6124 
0x50	16:14:31.878	-0.8184	-0.1704	0.6782	7.6904	23.2544	-5.1880	-14.2218	52.0972	83.3698	38.6183 
0x50	16:14:31.927	-0.8271	-0.1792	0.6797	2.9297	10.6201	6.5308	-13.9417	52.4927	83.6884	38.6242 
0x50	16:14:31.976	-0.8535	-0.1616	0.6636	0.9766	27.7710	6.7749	-13.8977	53.8824	83.6774	38.6242 
0x50	16:14:32.026	-0.8530	-0.1719	0.6489	10.6201	39.1846	-10.3149	-14.5239	55.2942	82.4194	38.6154 
0x50	16:14:32.074	-0.8784	-0.1680	0.6362	2.0142	21.1182	8.5449	-14.2163	56.3654	82.6886	38.6124 
0x50	16:14:32.124	-0.8945	-0.1787	0.6113	-3.3569	23.6816	1.2817	-14.2493	57.3267	82.8259	38.6183 
0x50	16:14:32.171	-0.9141	-0.1362	0.5952	5.2490	21.1792	-3.2349	-14.6173	58.2715	82.0404	38.6213 
0x50	16:14:32.220	-0.9092	-0.1528	0.5962	-8.6670	20.6299	0.4883	-15.4358	59.2163	81.3593	38.6271 
0x50	16:14:32.269	-0.9087	-0.1597	0.5684	-3.0518	25.6958	4.2725	-15.8203	60.4468	81.0846	38.6095 
0x50	16:14:32.318	-0.9512	-0.1694	0.5435	-9.7656	20.3247	-6.6528	-17.3309	61.4795	79.9146	38.6183 
0x50	16:14:32.367	-0.9238	-0.1797	0.5415	-4.3335	22.6440	-1.4648	-18.3197	62.4573	79.0466	38.6213 
0x50	16:14:32.416	-0.9458	-0.1821	0.5142	-5.1270	30.0293	2.8076	-19.0118	63.7921	78.5852	38.6213 
0x50	16:14:32.464	-0.9517	-0.1885	0.4897	-4.6387	31.2500	0.7324	-20.2588	65.2039	77.4811	38.6154 
0x50	16:14:32.515	-0.9888	-0.1787	0.4751	-10.9253	16.4185	0.9155	-21.8738	66.0114	76.3660	38.6124 
0x50	16:14:32.611	-0.9805	-0.1958	0.4331	-21.5454	27.2217	0.8545	-24.0601	67.2308	75.1740	38.6271 
0x50	16:14:32.660	-1.0073	-0.1753	0.4580	-8.4839	15.6250	1.6479	-25.6146	68.0438	74.2072	38.6242 
0x50	16:14:32.709	-1.0093	-0.2041	0.4229	0.0000	25.6958	-0.8545	-27.1088	69.1040	72.5757	38.6213 
0x50	16:14:32.757	-1.0015	-0.2065	0.3950	0.8545	23.8647	-0.6714	-28.3997	69.9445	71.0101	38.6330 
0x50	16:14:32.806	-1.0073	-0.1890	0.3828	2.0142	19.7144	4.9438	-28.9545	70.8563	70.2631	38.6242 
0x50	16:14:32.855	-1.0381	-0.1958	0.3623	-10.4980	31.1890	1.1597	-31.1298	72.0648	68.2800	38.6330 
0x50	16:14:32.904	-1.0386	-0.1768	0.3394	2.0752	15.0757	-4.2114	-32.7118	72.5482	66.4014	38.6213 
0x50	16:14:32.952	-1.0347	-0.1958	0.3389	14.8315	34.7900	10.7422	-33.6456	74.0094	64.5062	38.6271 
0x50	16:14:33.002	-1.0332	-0.1997	0.3003	9.3384	10.1318	-6.5308	-35.0958	74.1797	62.4902	38.6183 
0x50	16:14:33.035	-1.0537	-0.1655	0.2974	-0.7935	7.6904	-3.8452	-36.9086	74.4214	60.5511	38.6124 
0x50	16:14:33.084	-1.0420	-0.2100	0.2949	7.4463	6.7749	-3.9673	-37.7985	74.4983	59.1998	38.6213 
0x50	16:14:33.133	-1.0552	-0.1846	0.2744	10.0708	9.8877	-7.8125	-39.7705	74.5862	56.6785	38.6301 
0x50	16:14:33.182	-1.0347	-0.1929	0.2803	14.8315	20.6909	0.3052	-41.6492	75.0861	53.8879	38.6213 
0x50	16:14:33.230	-1.0718	-0.1792	0.2603	12.5122	13.6719	2.9907	-42.5885	75.7562	52.2400	38.6242 
0x50	16:14:33.279	-1.0522	-0.1719	0.2505	22.5830	15.3809	1.8921	-43.3466	76.1792	50.2185	38.6271 
0x50	16:14:33.329	-1.0635	-0.1934	0.2529	12.0850	10.0098	5.9814	-43.2971	76.9592	49.3890	38.6242 
0x50	16:14:33.377	-1.0596	-0.1548	0.2256	-0.4272	6.3477	7.3242	-43.5663	77.2174	48.8123	38.6213 
0x50	16:14:33.426	-1.0620	-0.1641	0.2256	-20.9961	15.6250	7.5073	-44.8737	78.0853	48.2465	38.6271 
0x50	16:14:33.475	-1.0679	-0.1323	0.2163	-5.9204	8.8501	10.3760	-45.8734	78.8434	47.6147	38.6183 
0x50	16:14:33.524	-1.0684	-0.1719	0.2197	-1.3428	6.4087	-0.3052	-46.1041	79.0247	47.0874	38.6330 
0x50	16:14:33.574	-1.0918	-0.1274	0.1958	3.4790	7.6294	2.5024	-47.4664	79.3213	45.4175	38.6271 
0x50	16:14:33.621	-1.0679	-0.1504	0.1914	-1.7090	8.7280	1.5869	-48.9771	79.6124	43.6267	38.6213 
0x50	16:14:33.670	-1.0732	-0.1426	0.1836	3.0518	7.8125	3.6011	-49.7681	79.9640	42.5446	38.6301 
0x50	16:14:33.719	-1.0776	-0.1343	0.1816	-2.0142	13.9160	4.5776	-51.6687	80.4474	40.3912	38.6301 
0x50	16:14:33.768	-1.0752	-0.1548	0.1855	9.3384	6.1646	-0.3052	-52.6190	80.6781	38.8367	38.6418 
0x50	16:14:33.818	-1.0737	-0.1274	0.1519	0.6714	6.7749	3.4180	-53.7177	81.0791	37.4854	38.6330 
0x50	16:14:33.865	-1.0762	-0.1460	0.1699	3.6011	9.6436	2.2583	-54.9042	81.3208	35.7330	38.6242 
0x50	16:14:33.915	-1.0986	-0.1260	0.1514	-9.8877	8.2397	1.5869	-57.0026	81.5900	33.7665	38.6360 
0x50	16:14:33.965	-1.0952	-0.1577	0.1509	0.4272	8.9722	-2.9907	-59.3097	81.5460	30.9924	38.6213 
0x50	16:14:34.012	-1.0771	-0.1279	0.1318	-10.8643	7.7515	3.6621	-61.1664	81.8701	29.3280	38.6418 
0x50	16:14:34.062	-1.0898	-0.1357	0.1387	-7.0190	10.5591	0.2441	-63.9020	82.0569	26.3507	38.6448 
0x50	16:14:34.110	-1.0898	-0.1357	0.1421	-5.3101	7.5684	-1.6479	-66.4288	82.1008	23.6206	38.6271 
0x50	16:14:34.207	-1.0830	-0.1416	0.1206	0.7324	4.0283	-3.4790	-67.8955	82.0129	21.7200	38.6301 
0x50	16:14:34.256	-1.0923	-0.1426	0.1245	2.9297	0.6104	-7.2632	-68.5107	81.6559	20.5499	38.6330 
0x50	16:14:34.305	-1.0918	-0.1504	0.1260	-2.4414	2.4414	-0.2441	-68.8348	81.7218	19.9457	38.6418 
0x50	16:14:34.354	-1.0830	-0.1294	0.1118	3.6621	-1.7090	-6.5918	-68.5272	81.3757	19.6710	38.6418 
0x50	16:14:34.403	-1.0962	-0.1484	0.1309	-0.4883	0.0000	-1.5259	-68.3734	81.3757	19.4568	38.6360 
0x50	16:14:34.452	-1.0884	-0.1465	0.1152	5.4932	-1.3428	-3.9673	-67.8461	81.1505	19.3799	38.6330 
0x50	16:14:34.501	-1.0869	-0.1523	0.1177	0.5493	1.6479	-0.9155	-67.8845	81.1670	18.9185	38.6301 
0x50	16:14:34.550	-1.0864	-0.1519	0.1235	-1.0986	0.0000	1.8311	-67.3792	81.2219	19.1437	38.6301 
0x50	16:14:34.599	-1.0923	-0.1538	0.1182	2.1362	-1.4648	2.6855	-66.3739	81.2988	19.7314	38.6448 
0x50	16:14:34.632	-1.0908	-0.1484	0.1245	1.2207	-0.2441	-1.2207	-66.0718	81.2164	19.6436	38.6360 
0x50	16:14:34.681	-1.0767	-0.1494	0.1255	-2.9297	-0.8545	2.8687	-65.4510	81.1890	19.9622	38.6389 
0x50	16:14:34.729	-1.0923	-0.1489	0.1299	1.5259	0.0000	0.9766	-64.9127	81.2054	20.0940	38.6389 
0x50	16:14:34.778	-1.0898	-0.1450	0.1270	-1.3428	-2.9297	1.2817	-63.8580	81.1450	20.9015	38.6389 
0x50	16:14:34.827	-1.0898	-0.1523	0.1299	0.3662	-1.1597	1.4038	-63.0286	81.1505	21.4398	38.6418 
0x50	16:14:34.877	-1.0835	-0.1455	0.1289	4.4556	-3.9063	-0.3052	-61.4191	81.1176	22.7142	38.6330 
0x50	16:14:34.925	-1.0903	-0.1436	0.1323	-3.2959	0.1831	0.5493	-61.2708	81.1230	22.7472	38.6418 
0x50	16:14:34.973	-1.0781	-0.1426	0.1318	1.4648	-0.3052	0.0000	-60.4413	81.1505	23.2635	38.6330 
0x50	16:14:35.023	-1.0972	-0.1431	0.1362	-2.6245	-0.3662	-0.9766	-60.3424	81.0736	23.2086	38.6330 
0x50	16:14:35.072	-1.0693	-0.1353	0.1348	0.6104	-0.4883	3.9063	-59.5734	81.1121	23.6096	38.6389 
0x50	16:14:35.120	-1.0903	-0.1367	0.1411	-1.4648	0.0000	0.6714	-59.2328	81.1176	23.7195	38.6389 
0x50	16:14:35.169	-1.0796	-0.1494	0.1328	-3.5400	-0.6714	9.8267	-57.8156	81.3647	24.9994	38.6330 
0x50	16:14:35.218	-1.1040	-0.1343	0.1382	-4.8218	2.1973	2.9297	-57.8815	81.5240	24.9005	38.6448 
0x50	16:14:35.267	-1.0767	-0.1279	0.1353	0.5493	-1.6479	7.2021	-56.5796	81.6998	25.9607	38.6360 
0x50	16:14:35.316	-1.0811	-0.1294	0.1377	-9.4604	3.2959	11.2305	-55.5853	82.2217	27.1857	38.6477 
0x50	16:14:35.365	-1.1079	-0.1108	0.1372	2.8076	-2.1362	-3.4790	-55.1184	82.1283	27.4658	38.6448 
0x50	16:14:35.413	-1.0825	-0.1191	0.1382	0.0000	2.2583	8.6670	-53.6957	82.5073	28.6304	38.6418 
0x50	16:14:35.462	-1.0786	-0.1128	0.1260	0.8545	-0.7324	-2.9907	-53.5968	82.4304	28.5590	38.6448 
0x50	16:14:35.512	-1.0815	-0.1113	0.1401	1.7700	0.0000	-0.9766	-53.4210	82.3590	28.3392	38.6477 
0x50	16:14:35.560	-1.0996	-0.1250	0.1279	-1.9531	0.8545	-2.4414	-53.5583	82.2217	27.9492	38.6565 
0x50	16:14:35.609	-1.0903	-0.1162	0.1411	5.1880	-0.7324	-2.9907	-53.4485	82.0514	27.5098	38.6507 
0x50	16:14:35.658	-1.0884	-0.1235	0.1357	-2.3804	0.3052	-0.9155	-53.2562	82.0624	27.5757	38.6536 
0x50	16:14:35.707	-1.0786	-0.1157	0.1357	2.8076	0.0000	2.2583	-52.3828	82.1228	28.0701	38.6448 
0x50	16:14:35.810	-1.0942	-0.1138	0.1436	-2.1973	1.4648	-2.6245	-52.7728	82.1722	27.5757	38.6565 
0x50	16:14:35.853	-1.0737	-0.1230	0.1309	5.5542	-0.7324	-0.5493	-52.2180	82.1008	27.6691	38.6448 
0x50	16:14:35.901	-1.1035	-0.1118	0.1411	-1.5259	1.1597	-2.5635	-52.8772	82.1173	26.8506	38.6389 
0x50	16:14:35.952	-1.0820	-0.1187	0.1313	4.6997	-3.3569	-3.1738	-52.1631	81.8701	27.1252	38.6595 
0x50	16:14:35.999	-1.0942	-0.1201	0.1455	3.2349	-1.8311	-2.0142	-51.5973	81.7273	27.3010	38.6624 
0x50	16:14:36.049	-1.0884	-0.1250	0.1421	1.3428	-4.0894	-1.6479	-50.5975	81.5131	28.0481	38.6507 
0x50	16:14:36.097	-1.0791	-0.1245	0.1450	-1.0376	-3.1738	2.8076	-48.6584	81.4087	29.7345	38.6536 
0x50	16:14:36.146	-1.0830	-0.1182	0.1543	-2.8076	-4.3335	-1.2817	-47.7960	81.1890	30.5310	38.6654 
0x50	16:14:36.195	-1.0830	-0.1206	0.1558	-0.8545	-2.5024	1.5869	-46.8512	81.0352	31.2341	38.6654 
0x50	16:14:36.229	-1.0781	-0.1162	0.1597	1.7090	-5.1270	-0.7324	-45.6372	80.8813	32.2559	38.6565 
0x50	16:14:36.277	-1.0791	-0.1260	0.1709	-4.0894	-3.6011	-0.5493	-45.1208	80.7111	32.7722	38.6536 
0x50	16:14:36.326	-1.0811	-0.1206	0.1763	-5.9204	-18.0054	5.0659	-41.5558	80.3650	36.4911	38.6565 
0x50	16:14:36.376	-1.0674	-0.1035	0.1943	-8.4229	-25.9399	7.6904	-34.8981	79.6344	43.5608	38.6507 
0x50	16:14:36.423	-1.0698	-0.1001	0.2188	-11.5967	-48.0957	8.9722	-27.8778	78.1348	51.1194	38.6683 
0x50	16:14:36.473	-1.0542	-0.0981	0.3057	8.9722	-73.4253	33.7524	-14.4800	75.3168	64.9292	38.6565 
0x50	16:14:36.521	-0.9956	-0.0562	0.3599	-36.7432	-103.6377	54.8706	-4.4989	71.4935	76.1188	38.6565 
0x50	16:14:36.571	-1.0000	-0.0684	0.4648	-55.7861	-86.8530	4.9438	-5.3888	66.1542	78.7610	38.6595 
0x50	16:14:36.619	-0.9546	-0.0508	0.4722	-15.6250	-45.1660	-14.0991	-7.2125	63.6877	78.0139	38.6683 
0x50	16:14:36.669	-0.9395	-0.0884	0.5713	15.8691	-52.3682	-15.3198	-8.2727	60.4193	76.1737	38.6595 
0x50	16:14:36.718	-0.9229	-0.0859	0.5981	7.4463	-42.4805	1.5869	-7.2565	58.2385	76.8109	38.6624 
0x50	16:14:36.765	-0.8838	-0.0728	0.5669	14.8926	-65.9180	-0.7935	-5.9711	54.9866	77.4811	38.6624 
0x50	16:14:36.815	-0.8711	-0.0718	0.6475	1.4648	-41.4429	-3.7842	-5.5701	52.7399	77.7722	38.6654 
0x50	16:14:36.863	-0.8306	-0.0781	0.6919	-5.7373	-81.4819	-15.1367	-6.2952	48.6200	77.2174	38.6683 
0x50	16:14:36.914	-0.7739	-0.1089	0.7344	0.7935	-49.2554	11.4136	-5.0153	46.3733	78.7720	38.6801 
0x50	16:14:36.961	-0.7969	-0.0669	0.7783	0.0000	-73.3032	-17.1509	-5.5371	42.6874	78.0249	38.6683 
0x50	16:14:37.011	-0.7080	-0.0737	0.7798	13.6108	-52.4902	10.5591	-4.0979	40.3198	78.6511	38.6742 
0x50	16:14:37.061	-0.6890	-0.0659	0.8208	2.4414	-44.7998	16.2964	-3.1970	38.1610	79.9091	38.6565 
0x50	16:14:37.107	-0.6372	-0.0596	0.8472	14.4653	-57.8613	0.2441	-2.8290	35.6287	79.8706	38.6742 
0x50	16:14:37.156	-0.6182	-0.0693	0.8896	-2.9907	-64.9414	14.5264	-2.4060	32.4481	80.9418	38.6771 
0x50	16:14:37.205	-0.5684	-0.0601	0.9150	4.9438	-53.7109	-3.4180	-2.3401	29.9377	80.9967	38.6771 
0x50	16:14:37.254	-0.5171	-0.0601	0.9087	0.0000	-57.8613	7.5684	-2.0984	27.0978	81.5625	38.6683 
0x50	16:14:37.305	-0.4873	-0.0405	0.9258	2.6855	-39.5508	0.6714	-1.8402	25.5212	82.0074	38.6742 
0x50	16:14:37.401	-0.4512	-0.0576	0.9590	-2.0752	-50.1709	-3.4180	-2.0160	23.0383	81.9086	38.6683 
0x50	16:14:37.450	-0.4028	-0.0439	0.9712	2.3193	-54.8706	6.1035	-1.8182	20.2478	82.1777	38.6801 
0x50	16:14:37.499	-0.3584	-0.0513	0.9619	-8.5449	-36.7432	7.2021	-2.1149	18.4570	82.6227	38.6742 
0x50	16:14:37.548	-0.3286	-0.0439	0.9688	-0.4272	-57.8613	6.2866	-2.0599	16.0126	83.2544	38.6771 
0x50	16:14:37.597	-0.2939	-0.0474	1.0034	-3.9063	-45.7764	5.2490	-2.1698	13.7714	83.6115	38.6683 
0x50	16:14:37.646	-0.2671	-0.0464	1.0229	6.9580	-25.7568	12.6953	-1.8127	12.3322	84.2542	38.6801 
0x50	16:14:37.695	-0.2300	-0.0522	1.0059	-6.9580	-24.4141	0.7324	-2.1643	11.1401	84.3365	38.6683 
0x50	16:14:37.743	-0.2095	-0.0610	1.0151	-5.3101	-18.2495	8.7891	-2.2522	10.3656	84.7430	38.6771 
0x50	16:14:37.792	-0.1851	-0.0557	0.9951	-5.2490	-37.1094	4.6387	-2.4774	8.5529	85.0507	38.6771 
0x50	16:14:37.825	-0.1538	-0.0630	1.0454	-13.0005	-34.1797	-6.8359	-3.1915	6.2567	84.9353	38.6830 
0x50	16:14:37.874	-0.1201	-0.0601	0.9854	-10.6812	-20.0806	8.6670	-3.6749	5.3064	85.4297	38.6683 
0x50	16:14:37.924	-0.1001	-0.0815	1.0293	-1.5259	-18.2495	-5.6152	-3.8452	4.5319	85.3363	38.6801 
0x50	16:14:37.972	-0.1001	-0.0801	0.9839	-4.5776	-35.2173	0.9155	-4.0759	2.8345	85.5011	38.6771 
0x50	16:14:38.022	-0.0640	-0.0835	1.0322	-2.1973	-11.6577	12.4512	-4.2627	1.8677	86.2042	38.6801 
0x50	16:14:38.072	-0.0508	-0.0889	0.9897	0.2441	-10.1929	9.8877	-4.2517	1.4282	86.7316	38.6771 
0x50	16:14:38.119	-0.0317	-0.0811	1.0205	-0.7324	-14.8926	5.4321	-4.3671	0.5438	87.0831	38.6683 
0x50	16:14:38.167	0.0039	-0.0977	0.9883	-4.3335	-32.5317	4.0283	-4.6088	-1.0492	87.4127	38.6860 
0x50	16:14:38.216	-0.0059	-0.0962	0.9668	-2.2583	-1.6479	-0.4272	-4.7021	-1.3184	87.5116	38.6860 
0x50	16:14:38.265	0.0093	-0.1138	0.9971	1.9531	-4.6997	-3.9063	-4.6362	-1.5491	87.3413	38.6742 
0x50	16:14:38.315	0.0190	-0.0879	1.0137	-6.4087	-27.0996	-3.1738	-4.8450	-2.4774	87.2479	38.6830 
0x50	16:14:38.363	0.0259	-0.0771	0.9966	9.4604	-18.4937	8.6670	-4.3945	-3.3289	87.7588	38.6742 
